ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,EXW,EXL,LBW,LBL,PSW,PSL,MaxW,MaxL,AvgW,AvgL,la,lb,t,BFEW,BFEL
50,Montreal,Rogers Masters,8/9/2017,Masters 1000,Outdoor,Hard,2nd Round,3.0,Monfils G.,Nishikori K.,22.0,9.0,1915.0,3320.0,6.0,7.0,7.0,5.0,7.0,6.0,,,,,2.0,1.0,Completed,2.5,1.5,2.5,1.47,2.5,1.53,2.66,1.54,2.66,1.57,2.51,1.53,monfils,nishikori,montreal,,
50,Montreal,Rogers Masters,8/9/2017,Masters 1000,Outdoor,Hard,2nd Round,3.0,Federer R.,Polansky P.,3.0,116.0,6545.0,488.0,6.0,2.0,6.0,1.0,,,,,,,2.0,0.0,Completed,1.03,15.0,1.02,10.0,1.04,11.0,1.03,20.5,1.04,21.25,1.03,14.26,federer,polansky,montreal,,
50,Montreal,Rogers Masters,8/9/2017,Masters 1000,Outdoor,Hard,2nd Round,3.0,Shapovalov D.,Del Potro J.M.,143.0,31.0,394.0,1325.0,6.0,3.0,7.0,6.0,,,,,,,2.0,0.0,Completed,4.5,1.18,4.3,1.18,4.5,1.2,5.31,1.2,5.31,1.22,4.74,1.19,shapovalov,potro,montreal,,
50,Montreal,Rogers Masters,8/9/2017,Masters 1000,Outdoor,Hard,2nd Round,3.0,Ferrer D.,Sock J.,33.0,17.0,1255.0,2335.0,7.0,6.0,3.0,6.0,6.0,1.0,,,,,2.0,1.0,Completed,2.25,1.57,2.25,1.57,2.25,1.61,2.38,1.65,2.38,1.67,2.29,1.62,ferrer,sock,montreal,,
50,Montreal,Rogers Masters,8/9/2017,Masters 1000,Outdoor,Hard,2nd Round,3.0,Dimitrov G.,Zverev M.,11.0,26.0,3070.0,1461.0,6.0,3.0,3.0,6.0,6.0,3.0,,,,,2.0,1.0,Completed,1.28,3.5,1.27,3.45,1.3,3.5,1.31,3.79,1.32,3.79,1.29,3.54,dimitrov,zverev,montreal,,
50,Montreal,Rogers Masters,8/9/2017,Masters 1000,Outdoor,Hard,2nd Round,3.0,Anderson K.,Carreno Busta P.,32.0,15.0,1260.0,2350.0,6.0,3.0,7.0,6.0,,,,,,,2.0,0.0,Completed,1.4,2.75,1.42,2.65,1.44,2.75,1.47,2.89,1.5,2.89,1.46,2.72,anderson,busta,montreal,,
50,Montreal,Rogers Masters,8/9/2017,Masters 1000,Outdoor,Hard,2nd Round,3.0,Kyrgios N.,Lorenzi P.,24.0,38.0,1680.0,1123.0,6.0,2.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.14,5.5,1.14,5.0,1.17,5.0,1.15,6.53,1.17,6.53,1.15,5.55,kyrgios,lorenzi,montreal,,
50,Montreal,Rogers Masters,8/9/2017,Masters 1000,Outdoor,Hard,2nd Round,3.0,Zverev A.,Gasquet R.,8.0,29.0,3560.0,1390.0,6.0,3.0,4.0,6.0,7.0,6.0,,,,,2.0,1.0,Completed,1.2,4.33,1.23,3.75,1.25,4.0,1.26,4.38,1.33,4.38,1.26,3.9,zverev,gasquet,montreal,,
50,Montreal,Rogers Masters,8/9/2017,Masters 1000,Outdoor,Hard,2nd Round,3.0,Nadal R.,Coric B.,2.0,55.0,7465.0,876.0,6.0,1.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.12,6.0,1.11,5.6,1.12,6.0,1.11,7.84,1.15,7.84,1.12,6.23,nadal,coric,montreal,,
50,Montreal,Rogers Masters,8/10/2017,Masters 1000,Outdoor,Hard,2nd Round,3.0,Chung H.,Goffin D.,56.0,13.0,861.0,2560.0,7.0,5.0,6.0,3.0,,,,,,,2.0,0.0,Completed,2.62,1.44,2.55,1.45,2.75,1.44,2.86,1.48,2.86,1.5,2.7,1.46,chung,goffin,montreal,,
50,Montreal,Rogers Masters,8/10/2017,Masters 1000,Outdoor,Hard,2nd Round,3.0,Mannarino A.,Raonic M.,42.0,10.0,1031.0,3220.0,6.0,4.0,6.0,4.0,,,,,,,2.0,0.0,Completed,4.5,1.18,4.3,1.18,4.5,1.2,5.32,1.2,5.32,1.23,4.68,1.19,mannarino,raonic,montreal,,
50,Montreal,Rogers Masters,8/10/2017,Masters 1000,Outdoor,Hard,2nd Round,3.0,Querrey S.,Tsonga J.W.,20.0,12.0,1990.0,2805.0,6.0,1.0,3.0,6.0,6.0,4.0,,,,,2.0,1.0,Completed,2.5,1.5,2.5,1.47,2.62,1.5,2.75,1.51,2.75,1.57,2.56,1.51,querrey,tsonga,montreal,,
50,Montreal,Rogers Masters,8/10/2017,Masters 1000,Outdoor,Hard,3rd Round,3.0,Bautista Agut R.,Monfils G.,16.0,22.0,2335.0,1915.0,4.0,6.0,7.0,6.0,7.0,6.0,,,,,2.0,1.0,Completed,2.0,1.8,1.95,1.75,1.91,1.91,1.94,1.98,2.0,1.98,1.94,1.86,agut,monfils,montreal,,
50,Montreal,Rogers Masters,8/10/2017,Masters 1000,Outdoor,Hard,3rd Round,3.0,Schwartzman D.,Donaldson J.,36.0,66.0,1180.0,720.0,0.0,6.0,7.0,5.0,7.0,5.0,,,,,2.0,1.0,Completed,1.9,1.9,1.8,1.9,1.91,1.91,1.92,2.01,1.92,2.02,1.85,1.95,schwartzman,donaldson,montreal,,
50,Montreal,Rogers Masters,8/10/2017,Masters 1000,Outdoor,Hard,3rd Round,3.0,Haase R.,Dimitrov G.,52.0,11.0,888.0,3070.0,7.0,6.0,4.0,6.0,6.0,1.0,,,,,2.0,1.0,Completed,3.5,1.3,3.45,1.27,3.5,1.3,3.97,1.3,3.97,1.33,3.56,1.3,haase,dimitrov,montreal,,
50,Montreal,Rogers Masters,8/10/2017,Masters 1000,Outdoor,Hard,3rd Round,3.0,Federer R.,Ferrer D.,3.0,33.0,6545.0,1255.0,4.0,6.0,6.0,4.0,6.0,2.0,,,,,2.0,1.0,Completed,1.06,10.0,1.04,8.5,1.05,9.0,1.06,13.84,1.07,13.84,1.05,10.76,federer,ferrer,montreal,,
50,Montreal,Rogers Masters,8/10/2017,Masters 1000,Outdoor,Hard,3rd Round,3.0,Anderson K.,Querrey S.,32.0,20.0,1260.0,1990.0,6.0,4.0,6.0,1.0,,,,,,,2.0,0.0,Completed,1.8,2.0,1.75,1.95,1.8,2.0,1.82,2.13,1.85,2.15,1.79,2.02,anderson,querrey,montreal,,
50,Montreal,Rogers Masters,8/10/2017,Masters 1000,Outdoor,Hard,3rd Round,3.0,Zverev A.,Kyrgios N.,8.0,24.0,3560.0,1680.0,6.0,4.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.9,1.8,1.9,1.8,2.0,1.8,2.09,1.85,2.15,1.85,2.02,1.79,zverev,kyrgios,montreal,,
50,Montreal,Rogers Masters,8/11/2017,Masters 1000,Outdoor,Hard,3rd Round,3.0,Mannarino A.,Chung H.,42.0,56.0,1031.0,861.0,6.0,3.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.83,1.83,1.9,1.8,2.0,1.8,2.05,1.88,2.05,2.0,1.93,1.87,mannarino,chung,montreal,,
50,Montreal,Rogers Masters,8/11/2017,Masters 1000,Outdoor,Hard,3rd Round,3.0,Shapovalov D.,Nadal R.,143.0,2.0,394.0,7465.0,3.0,6.0,6.0,4.0,7.0,6.0,,,,,2.0,1.0,Completed,10.0,1.06,7.75,1.05,8.0,1.07,9.55,1.09,11.88,1.09,9.16,1.06,shapovalov,nadal,montreal,,
50,Montreal,Rogers Masters,8/11/2017,Masters 1000,Outdoor,Hard,Quarterfinals,3.0,Haase R.,Schwartzman D.,52.0,36.0,888.0,1180.0,4.0,6.0,6.0,3.0,6.0,3.0,,,,,2.0,1.0,Completed,1.61,2.25,1.6,2.2,1.61,2.25,1.65,2.43,1.69,2.43,1.64,2.26,haase,schwartzman,montreal,,
50,Montreal,Rogers Masters,8/11/2017,Masters 1000,Outdoor,Hard,Quarterfinals,3.0,Federer R.,Bautista Agut R.,3.0,16.0,6545.0,2335.0,6.0,4.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.11,6.5,1.11,5.6,1.14,5.5,1.13,7.58,1.14,7.58,1.12,6.33,federer,agut,montreal,,
50,Montreal,Rogers Masters,8/11/2017,Masters 1000,Outdoor,Hard,Quarterfinals,3.0,Shapovalov D.,Mannarino A.,143.0,42.0,394.0,1031.0,2.0,6.0,6.0,3.0,6.0,4.0,,,,,2.0,1.0,Completed,2.5,1.53,2.35,1.53,2.2,1.67,2.65,1.56,2.65,1.67,2.47,1.54,shapovalov,mannarino,montreal,,
50,Montreal,Rogers Masters,8/12/2017,Masters 1000,Outdoor,Hard,Quarterfinals,3.0,Zverev A.,Anderson K.,8.0,32.0,3560.0,1260.0,7.0,5.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.4,3.0,1.35,2.95,1.4,3.0,1.47,2.95,1.47,3.0,1.41,2.89,zverev,anderson,montreal,,
50,Montreal,Rogers Masters,8/12/2017,Masters 1000,Outdoor,Hard,Semifinals,3.0,Federer R.,Haase R.,3.0,52.0,6545.0,888.0,6.0,3.0,7.0,6.0,,,,,,,2.0,0.0,Completed,1.06,10.0,1.04,8.5,1.06,9.0,1.06,13.84,1.07,14.0,1.05,10.58,federer,haase,montreal,,
50,Montreal,Rogers Masters,8/13/2017,Masters 1000,Outdoor,Hard,Semifinals,3.0,Zverev A.,Shapovalov D.,8.0,143.0,3560.0,394.0,6.0,4.0,7.0,5.0,,,,,,,2.0,0.0,Completed,1.16,5.0,1.17,4.4,1.2,4.5,1.22,5.01,1.22,5.35,1.19,4.8,zverev,shapovalov,montreal,,
50,Montreal,Rogers Masters,8/13/2017,Masters 1000,Outdoor,Hard,The Final,3.0,Zverev A.,Federer R.,8.0,3.0,3560.0,6545.0,6.0,3.0,6.0,4.0,,,,,,,2.0,0.0,Completed,3.5,1.3,3.2,1.3,3.4,1.33,3.54,1.36,3.55,1.36,3.39,1.32,zverev,federer,montreal,,
51,Cincinnati,Western & Southern Financial Group Masters,8/15/2017,Masters 1000,Outdoor,Hard,1st Round,3.0,Ramos-Vinolas A.,Youzhny M.,24.0,93.0,1735.0,586.0,6.0,2.0,3.0,6.0,6.0,3.0,,,,,2.0,1.0,Completed,1.66,2.1,1.72,2.0,1.73,2.1,1.83,2.09,1.83,2.1,1.77,2.04,ramos-vinolas,youzhny,cincinnati masters,,
51,Cincinnati,Western & Southern Financial Group Masters,8/16/2017,Masters 1000,Outdoor,Hard,2nd Round,3.0,Ramos-Vinolas A.,Muller G.,24.0,22.0,1735.0,1885.0,5.0,7.0,6.0,4.0,6.0,4.0,,,,,2.0,1.0,Completed,3.0,1.36,2.85,1.37,3.0,1.4,3.22,1.4,3.25,1.42,3.0,1.38,ramos-vinolas,muller,cincinnati masters,,
51,Cincinnati,Western & Southern Financial Group Masters,8/18/2017,Masters 1000,Outdoor,Hard,3rd Round,3.0,Nadal R.,Ramos-Vinolas A.,2.0,24.0,7555.0,1735.0,7.0,6.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.06,9.0,1.05,7.75,1.07,8.0,1.09,9.81,1.09,10.0,1.07,8.4,nadal,ramos-vinolas,cincinnati masters,,
53,New York,US Open,8/28/2017,Grand Slam,Outdoor,Hard,1st Round,5.0,Ramos-Vinolas A.,Istomin D.,24.0,86.0,1815.0,634.0,4.0,6.0,7.0,6.0,7.0,5.0,6.0,7.0,7.0,5.0,3.0,2.0,Completed,1.3,3.5,1.28,3.35,1.3,3.5,1.38,3.31,1.4,3.5,1.32,3.36,ramos-vinolas,istomin,us open,,
53,New York,US Open,8/30/2017,Grand Slam,Outdoor,Hard,1st Round,5.0,Menendez-Maceiras A.,Kypson P.,148.0,17.0,377.0,2325.0,6.0,4.0,7.0,6.0,6.0,1.0,,,,,3.0,0.0,Completed,1.08,8.0,1.07,7.0,1.02,7.5,1.08,9.87,1.11,11.0,1.07,8.29,menendez-maceiras,kypson,us open,,
53,New York,US Open,8/30/2017,Grand Slam,Outdoor,Hard,2nd Round,5.0,Mahut N.,Ramos-Vinolas A.,115.0,24.0,491.0,1815.0,4.0,6.0,6.0,4.0,4.0,6.0,6.0,3.0,6.0,0.0,3.0,2.0,Completed,2.37,1.57,2.35,1.53,2.37,1.57,2.46,1.62,2.65,1.62,2.47,1.55,mahut,ramos-vinolas,us open,,
53,New York,US Open,8/31/2017,Grand Slam,Outdoor,Hard,2nd Round,5.0,Del Potro J.M.,Menendez-Maceiras A.,28.0,148.0,1460.0,377.0,6.0,2.0,6.0,3.0,7.0,6.0,,,,,3.0,0.0,Completed,1.05,10.0,1.04,8.5,1.05,10.0,1.05,14.32,1.08,14.32,1.05,10.19,potro,menendez-maceiras,us open,,
55,St. Petersburg,St. Petersburg Open,9/18/2017,ATP250,Indoor,Hard,1st Round,3.0,Kohlschreiber P.,Tyurnev E.,34.0,548.0,1305.0,56.0,6.0,1.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.07,9.0,1.05,7.75,1.08,7.5,1.06,11.82,1.08,13.25,1.05,10.17,kohlschreiber,tyurnev,st. petersburg,,
56,Chengdu,Chengdu Open,9/26/2017,ATP250,Outdoor,Hard,1st Round,3.0,Lajovic D.,Menendez-Maceiras A.,84.0,133.0,627.0,431.0,6.0,3.0,7.0,6.0,,,,,,,2.0,0.0,Completed,1.4,2.75,1.45,2.55,1.53,2.5,1.54,2.63,1.54,2.8,1.49,2.6,lajovic,menendez-maceiras,chengdu,,
56,Chengdu,Chengdu Open,9/27/2017,ATP250,Outdoor,Hard,2nd Round,3.0,Lajovic D.,Ramos-Vinolas A.,84.0,25.0,627.0,1815.0,6.0,2.0,6.0,3.0,,,,,,,2.0,0.0,Completed,2.2,1.61,2.0,1.72,2.1,1.73,2.13,1.8,2.2,1.8,2.1,1.73,lajovic,ramos-vinolas,chengdu,,
59,Tokyo,Rakuten Japan Open Tennis Championships,10/2/2017,ATP500,Outdoor,Hard,1st Round,3.0,Vesely J.,Ramos-Vinolas A.,62.0,25.0,825.0,1755.0,6.0,2.0,2.0,6.0,6.0,3.0,,,,,2.0,1.0,Completed,2.1,1.66,1.95,1.75,1.91,1.91,2.02,1.87,2.1,1.91,2.0,1.8,vesely,ramos-vinolas,tokyo,,
60,Shanghai,Shanghai Masters,10/9/2017,Masters 1000,Outdoor,Hard,1st Round,3.0,Ramos-Vinolas A.,Sousa J.,25.0,63.0,1755.0,825.0,3.0,6.0,6.0,3.0,7.0,5.0,,,,,2.0,1.0,Completed,1.61,2.2,1.62,2.15,1.67,2.2,1.69,2.31,1.73,2.4,1.65,2.24,ramos-vinolas,sousa,shanghai masters,,
60,Shanghai,Shanghai Masters,10/10/2017,Masters 1000,Outdoor,Hard,2nd Round,3.0,Ramos-Vinolas A.,Carreno Busta P.,25.0,11.0,1755.0,2855.0,7.0,5.0,7.0,5.0,,,,,,,2.0,0.0,Completed,2.75,1.4,2.65,1.42,2.62,1.5,2.9,1.47,2.9,1.51,2.71,1.46,ramos-vinolas,busta,shanghai masters,,
60,Shanghai,Shanghai Masters,10/12/2017,Masters 1000,Outdoor,Hard,3rd Round,3.0,Ramos-Vinolas A.,Struff J.L.,25.0,58.0,1755.0,863.0,7.0,6.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.8,2.0,1.8,1.9,,,1.88,2.04,1.91,2.06,1.85,1.96,ramos-vinolas,struff,shanghai masters,,
60,Shanghai,Shanghai Masters,10/13/2017,Masters 1000,Outdoor,Hard,Quarterfinals,3.0,Cilic M.,Ramos-Vinolas A.,5.0,25.0,4155.0,1755.0,6.0,3.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.16,5.0,1.17,4.4,1.2,4.5,1.21,5.15,1.22,5.23,1.19,4.67,cilic,ramos-vinolas,shanghai masters,,
62,Moscow,Kremlin Cup,10/19/2017,ATP250,Indoor,Hard,2nd Round,3.0,Bublik A.,Ramos-Vinolas A.,107.0,23.0,520.0,1925.0,4.0,6.0,7.0,5.0,6.0,2.0,,,,,2.0,1.0,Completed,2.62,1.44,2.5,1.47,2.62,1.5,2.58,1.57,2.75,1.57,2.57,1.5,bublik,ramos-vinolas,moscow,,
65,Vienna,Erste Bank Open,10/24/2017,ATP500,Indoor,Hard,1st Round,3.0,Garcia-Lopez G.,Anderson K.,81.0,17.0,645.0,2470.0,6.0,4.0,6.0,4.0,,,,,,,2.0,0.0,Completed,3.75,1.25,3.6,1.25,,,4.46,1.24,4.46,1.29,3.83,1.26,garcia-lopez,anderson,vienna,,
65,Vienna,Erste Bank Open,10/24/2017,ATP500,Indoor,Hard,1st Round,3.0,Ramos-Vinolas A.,Querrey S.,22.0,14.0,1925.0,2525.0,3.0,6.0,7.0,6.0,7.0,6.0,,,,,2.0,1.0,Completed,3.25,1.33,2.85,1.37,,,2.94,1.45,3.25,1.45,3.01,1.38,ramos-vinolas,querrey,vienna,,
65,Vienna,Erste Bank Open,10/26/2017,ATP500,Indoor,Hard,2nd Round,3.0,Pouille L.,Garcia-Lopez G.,25.0,81.0,1780.0,645.0,6.0,3.0,7.0,6.0,,,,,,,2.0,0.0,Completed,1.3,3.4,1.32,3.1,1.36,3.25,1.42,3.14,1.42,3.4,1.35,3.18,pouille,garcia-lopez,vienna,,
65,Vienna,Erste Bank Open,10/26/2017,ATP500,Indoor,Hard,2nd Round,3.0,Struff J.L.,Ramos-Vinolas A.,51.0,22.0,908.0,1925.0,6.0,7.0,6.0,2.0,7.0,6.0,,,,,2.0,1.0,Completed,1.66,2.1,1.72,2.0,1.73,2.1,1.93,1.98,1.93,2.15,1.78,2.02,struff,ramos-vinolas,vienna,,
66,Paris,BNP Paribas Masters,11/1/2017,Masters 1000,Indoor,Hard,2nd Round,3.0,Cuevas P.,Ramos-Vinolas A.,36.0,24.0,1280.0,1880.0,6.0,7.0,7.0,6.0,6.0,2.0,,,,,2.0,1.0,Completed,2.1,1.66,2.0,1.72,2.0,1.8,2.14,1.79,2.15,1.83,2.05,1.77,cuevas,ramos-vinolas,paris masters,,
67,London,Masters Cup,11/12/2017,Masters Cup,Indoor,Hard,Round Robin,3.0,Federer R.,Sock J.,2.0,9.0,9005.0,2765.0,6.0,4.0,7.0,6.0,,,,,,,2.0,0.0,Completed,1.04,11.0,1.05,7.75,1.07,8.0,1.08,10.44,1.1,12.0,1.06,9.36,federer,sock,wimbledon,,
67,London,Masters Cup,11/12/2017,Masters Cup,Indoor,Hard,Round Robin,3.0,Zverev A.,Cilic M.,3.0,5.0,4410.0,3805.0,6.0,4.0,3.0,6.0,6.0,4.0,,,,,2.0,1.0,Completed,1.9,1.9,1.85,1.85,1.91,1.91,1.94,1.96,1.96,2.05,1.9,1.91,zverev,cilic,wimbledon,,
67,London,Masters Cup,11/13/2017,Masters Cup,Indoor,Hard,Round Robin,3.0,Dimitrov G.,Thiem D.,6.0,4.0,3650.0,3815.0,6.0,3.0,5.0,7.0,7.0,5.0,,,,,2.0,1.0,Completed,1.44,2.75,1.4,2.75,1.44,2.75,1.45,2.99,1.5,3.19,1.43,2.86,dimitrov,thiem,wimbledon,,
67,London,Masters Cup,11/13/2017,Masters Cup,Indoor,Hard,Round Robin,3.0,Goffin D.,Nadal R.,8.0,1.0,2975.0,10645.0,7.0,6.0,6.0,7.0,6.0,4.0,,,,,2.0,1.0,Completed,4.0,1.25,3.85,1.22,4.0,1.25,4.41,1.25,4.57,1.31,4.07,1.25,goffin,nadal,wimbledon,,
67,London,Masters Cup,11/14/2017,Masters Cup,Indoor,Hard,Round Robin,3.0,Sock J.,Cilic M.,9.0,5.0,2765.0,3805.0,5.0,7.0,6.0,2.0,7.0,6.0,,,,,2.0,1.0,Completed,2.3,1.61,2.2,1.6,2.25,1.61,2.37,1.66,2.4,1.69,2.28,1.63,sock,cilic,wimbledon,,
67,London,Masters Cup,11/15/2017,Masters Cup,Indoor,Hard,Round Robin,3.0,Dimitrov G.,Goffin D.,6.0,8.0,3650.0,2975.0,6.0,0.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.53,2.5,1.53,2.35,1.57,2.37,1.57,2.58,1.62,2.64,1.55,2.48,dimitrov,goffin,wimbledon,,
67,London,Masters Cup,11/15/2017,Masters Cup,Indoor,Hard,Round Robin,3.0,Thiem D.,Carreno Busta P.,4.0,10.0,3815.0,2615.0,6.0,3.0,3.0,6.0,6.0,4.0,,,,,2.0,1.0,Completed,1.3,3.5,1.27,3.45,1.3,3.5,1.31,3.79,1.36,3.98,1.3,3.6,thiem,busta,wimbledon,,
67,London,Masters Cup,11/16/2017,Masters Cup,Indoor,Hard,Round Robin,3.0,Sock J.,Zverev A.,9.0,3.0,2765.0,4410.0,6.0,4.0,1.0,6.0,6.0,4.0,,,,,2.0,1.0,Completed,2.75,1.44,2.55,1.45,2.75,1.44,2.84,1.49,2.84,1.53,2.7,1.47,sock,zverev,wimbledon,,
67,London,Masters Cup,11/17/2017,Masters Cup,Indoor,Hard,Round Robin,3.0,Goffin D.,Thiem D.,8.0,4.0,2975.0,3815.0,6.0,4.0,6.0,1.0,,,,,,,2.0,0.0,Completed,2.1,1.72,1.95,1.75,2.0,1.8,2.13,1.8,2.15,1.91,2.05,1.79,goffin,thiem,wimbledon,,
67,London,Masters Cup,11/17/2017,Masters Cup,Indoor,Hard,Round Robin,3.0,Dimitrov G.,Carreno Busta P.,6.0,10.0,3650.0,2615.0,6.0,1.0,6.0,1.0,,,,,,,2.0,0.0,Completed,1.22,4.33,1.2,4.1,1.22,4.33,1.24,4.57,1.29,4.57,1.23,4.25,dimitrov,busta,wimbledon,,
67,London,Masters Cup,11/18/2017,Masters Cup,Indoor,Hard,Semifinals,3.0,Goffin D.,Federer R.,8.0,2.0,2975.0,9005.0,2.0,6.0,6.0,3.0,6.0,4.0,,,,,2.0,1.0,Completed,9.0,1.07,7.25,1.06,7.5,1.08,10.37,1.08,10.37,1.12,8.45,1.08,goffin,federer,wimbledon,,
67,London,Masters Cup,11/18/2017,Masters Cup,Indoor,Hard,Semifinals,3.0,Dimitrov G.,Sock J.,6.0,9.0,3650.0,2765.0,4.0,6.0,6.0,0.0,6.0,3.0,,,,,2.0,1.0,Completed,1.4,3.0,1.38,2.8,1.4,2.75,1.44,3.07,1.45,3.2,1.4,2.95,dimitrov,sock,wimbledon,,
67,London,Masters Cup,11/19/2017,Masters Cup,Indoor,Hard,The Final,3.0,Dimitrov G.,Goffin D.,6.0,8.0,3650.0,2975.0,7.0,5.0,4.0,6.0,6.0,3.0,,,,,2.0,1.0,Completed,1.33,3.25,1.32,3.1,1.36,3.25,1.37,3.48,1.45,3.6,1.36,3.24,dimitrov,goffin,wimbledon,,
2,Doha,Qatar Exxon Mobil Open,1/2/2018,ATP250,Outdoor,Hard,1st Round,3.0,Basic M.,Haider-Maurer A.,138.0,451.0,399.0,81.0,6.0,4.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.22,4.0,1.21,3.95,1.2,4.5,1.26,4.2,1.29,4.6,1.23,4.08,basic,haider-maurer,doha,,
2,Doha,Qatar Exxon Mobil Open,1/2/2018,ATP250,Outdoor,Hard,1st Round,3.0,Lopez F.,Garcia-Lopez G.,36.0,70.0,1295.0,714.0,6.0,4.0,5.0,7.0,7.0,6.0,,,,,2.0,1.0,Completed,1.53,2.37,1.5,2.4,1.53,2.5,1.57,2.55,1.61,2.57,1.55,2.42,lopez,garcia-lopez,doha,,
2,Doha,Qatar Exxon Mobil Open,1/2/2018,ATP250,Outdoor,Hard,1st Round,3.0,Gasquet R.,Estrella Burgos V.,31.0,83.0,1375.0,648.0,6.0,0.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.12,6.0,1.1,5.9,1.12,6.0,1.13,7.12,1.15,8.2,1.11,6.45,gasquet,burgos,doha,,
2,Doha,Qatar Exxon Mobil Open,1/2/2018,ATP250,Outdoor,Hard,1st Round,3.0,Pella G.,Ramos-Vinolas A.,64.0,23.0,774.0,1845.0,2.0,6.0,7.0,5.0,7.0,5.0,,,,,2.0,1.0,Completed,1.83,1.83,1.9,1.8,2.0,1.8,1.98,1.91,2.05,1.95,1.92,1.86,pella,ramos-vinolas,doha,,
5,Sydney,Sydney International,1/10/2018,ATP250,Outdoor,Hard,2nd Round,3.0,Lorenzi P.,Ramos-Vinolas A.,45.0,22.0,1095.0,1845.0,6.0,3.0,7.0,5.0,,,,,,,2.0,0.0,Completed,2.25,1.57,2.2,1.6,2.25,1.61,2.19,1.76,2.35,1.76,2.26,1.64,lorenzi,ramos-vinolas,sydney,,
6,Melbourne,Australian Open,1/15/2018,Grand Slam,Outdoor,Hard,1st Round,5.0,Dolgopolov O.,Haider-Maurer A.,37.0,448.0,1296.0,81.0,7.0,6.0,6.0,3.0,6.0,4.0,,,,,3.0,0.0,Completed,1.04,13.0,1.02,10.0,1.05,10.0,1.03,18.28,1.06,21.25,1.03,13.72,dolgopolov,haider-maurer,australian open,,
6,Melbourne,Australian Open,1/15/2018,Grand Slam,Outdoor,Hard,1st Round,5.0,Nadal R.,Estrella Burgos V.,1.0,79.0,10600.0,677.0,6.0,1.0,6.0,1.0,6.0,1.0,,,,,3.0,0.0,Completed,1.005,29.0,1.01,11.5,1.01,21.0,1.01,29.16,1.02,30.84,1.01,22.16,nadal,burgos,australian open,,
6,Melbourne,Australian Open,1/16/2018,Grand Slam,Outdoor,Hard,1st Round,5.0,Ramos-Vinolas A.,Donaldson J.,22.0,54.0,1845.0,878.0,6.0,2.0,6.0,3.0,6.0,4.0,,,,,3.0,0.0,Completed,2.1,1.72,2.0,1.72,2.0,1.8,2.18,1.77,2.25,1.81,2.08,1.74,ramos-vinolas,donaldson,australian open,,
6,Melbourne,Australian Open,1/16/2018,Grand Slam,Outdoor,Hard,1st Round,5.0,Garcia-Lopez G.,Paire B.,71.0,42.0,720.0,1190.0,6.0,0.0,6.0,7.0,6.0,1.0,6.0,4.0,,,3.0,1.0,Completed,2.75,1.44,2.8,1.38,3.0,1.4,3.14,1.42,3.15,1.48,2.9,1.41,garcia-lopez,paire,australian open,,
6,Melbourne,Australian Open,1/18/2018,Grand Slam,Outdoor,Hard,2nd Round,5.0,Ramos-Vinolas A.,Smyczek T.,22.0,131.0,1845.0,441.0,6.0,4.0,6.0,2.0,7.0,6.0,,,,,3.0,0.0,Completed,1.44,2.75,1.4,2.75,,,1.47,2.89,1.5,3.13,1.42,2.86,ramos-vinolas,smyczek,australian open,,
6,Melbourne,Australian Open,1/18/2018,Grand Slam,Outdoor,Hard,2nd Round,5.0,Berdych T.,Garcia-Lopez G.,20.0,71.0,2050.0,720.0,6.0,3.0,2.0,6.0,6.0,2.0,6.0,3.0,,,3.0,1.0,Completed,1.14,5.5,1.14,5.0,,,1.17,5.77,1.2,5.94,1.15,5.38,berdych,garcia-lopez,australian open,,
6,Melbourne,Australian Open,1/20/2018,Grand Slam,Outdoor,Hard,3rd Round,5.0,Djokovic N.,Ramos-Vinolas A.,14.0,22.0,2335.0,1845.0,6.0,2.0,6.0,3.0,6.0,3.0,,,,,3.0,0.0,Completed,1.08,8.0,1.07,7.0,1.1,7.0,1.09,9.61,1.13,9.61,1.09,7.64,djokovic,ramos-vinolas,australian open,,
7,Montpellier,Open Sud de France,2/5/2018,ATP250,Indoor,Hard,1st Round,3.0,Rublev A.,Garcia-Lopez G.,36.0,69.0,1310.0,755.0,6.0,4.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.33,3.25,1.32,3.1,1.36,3.25,1.37,3.32,1.44,3.45,1.35,3.17,rublev,garcia-lopez,montpellier,,
