tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points,d1_ATP,d1_Date,d1_Series,d1_Court,d1_Surface,d1_Round,d1_Best of,d1_WRank,d1_LRank,d1_WPts,d1_LPts,d1_W1,d1_L1,d1_W2,d1_L2,d1_W3,d1_L3,d1_W4,d1_L4,d1_W5,d1_L5,d1_Wsets,d1_Lsets,d1_Comment,d1_B365W,d1_B365L,d1_PSW,d1_PSL,d1_MaxW,d1_MaxL,d1_AvgW,d1_AvgL
2024-0416,Rome Masters,Clay,128,M,20240506,275,111797,21.0,,Nicolas Jarry,R,201.0,CHI,28.5,109303,,WC,Stefano Napolitano,R,196.0,ITA,29.0,6-2 4-6 6-4,3,R32,141.0,8.0,3.0,84.0,51.0,39.0,16.0,14.0,5.0,7.0,2.0,3.0,81.0,42.0,26.0,24.0,14.0,4.0,8.0,24,1675,125.0,506.0,29,5/13/2024,Masters 1000,Outdoor,Clay,3rd Round,3,24,125.0,1675,506.0,6.0,2.0,4.0,6.0,6.0,4.0,,,,,2.0,1.0,Completed,1.36,3.2,1.38,3.31,1.38,3.4,1.35,3.21
2024-0416,Rome Masters,Clay,128,M,20240506,274,124186,,Q,Alexandre Muller,R,183.0,FRA,27.2,126094,4.0,,Andrey Rublev,R,188.0,RUS,26.5,3-6 6-3 6-2,3,R32,109.0,6.0,0.0,80.0,58.0,42.0,12.0,13.0,4.0,5.0,5.0,4.0,84.0,49.0,35.0,17.0,13.0,8.0,11.0,109,577,6.0,4740.0,29,5/13/2024,Masters 1000,Outdoor,Clay,3rd Round,3,109,6.0,577,4740.0,3.0,6.0,6.0,3.0,6.0,2.0,,,,,2.0,1.0,Completed,5.0,1.17,4.95,1.22,5.0,1.22,4.64,1.19
2024-0416,Rome Masters,Clay,128,M,20240506,273,128034,7.0,,Hubert Hurkacz,R,196.0,POL,27.2,144869,25.0,,Tomas Martin Etcheverry,R,196.0,ARG,24.8,7-6(7) 6-2,3,R32,120.0,11.0,0.0,77.0,46.0,36.0,17.0,10.0,3.0,3.0,2.0,1.0,66.0,37.0,26.0,16.0,10.0,0.0,2.0,9,3730,28.0,1460.0,29,5/13/2024,Masters 1000,Outdoor,Clay,3rd Round,3,9,28.0,3730,1460.0,7.0,6.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.5,2.63,1.56,2.6,1.56,2.74,1.51,2.54
2024-0416,Rome Masters,Clay,128,M,20240506,272,202104,17.0,,Sebastian Baez,R,170.0,ARG,23.3,208029,10.0,,Holger Rune,R,188.0,DEN,21.0,2-6 6-2 6-3,3,R32,108.0,0.0,3.0,72.0,55.0,38.0,9.0,12.0,3.0,6.0,1.0,4.0,75.0,43.0,25.0,15.0,13.0,1.0,6.0,19,1960,12.0,3250.0,29,5/13/2024,Masters 1000,Outdoor,Clay,3rd Round,3,19,12.0,1960,3250.0,2.0,6.0,6.0,2.0,6.0,3.0,,,,,2.0,1.0,Completed,2.5,1.53,2.59,1.57,2.68,1.57,2.5,1.53
2024-0416,Rome Masters,Clay,128,M,20240506,271,126205,14.0,,Tommy Paul,R,185.0,USA,26.9,136440,,,Dominik Koepfer,L,180.0,GER,30.0,6-4 6-3,3,R32,97.0,2.0,3.0,53.0,33.0,26.0,11.0,10.0,5.0,7.0,0.0,4.0,79.0,44.0,28.0,11.0,9.0,12.0,16.0,16,2300,52.0,932.0,29,5/13/2024,Masters 1000,Outdoor,Clay,3rd Round,3,16,52.0,2300,932.0,6.0,4.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.67,2.2,1.69,2.31,1.7,2.38,1.65,2.23
2024-0416,Rome Masters,Clay,128,M,20240506,270,106421,2.0,,Daniil Medvedev,R,198.0,RUS,28.2,209098,,Q,Hamad Medjedovic,R,188.0,SRB,20.8,7-6(5) 2-6 7-5,3,R32,170.0,7.0,10.0,117.0,67.0,46.0,21.0,16.0,8.0,13.0,2.0,3.0,108.0,70.0,47.0,19.0,16.0,4.0,8.0,4,7195,121.0,522.0,29,5/13/2024,Masters 1000,Outdoor,Clay,3rd Round,3,4,121.0,7195,522.0,7.0,6.0,2.0,6.0,7.0,5.0,,,,,2.0,1.0,Completed,1.4,3.0,1.45,2.98,1.45,3.1,1.4,2.95
2024-0416,Rome Masters,Clay,128,M,20240506,269,104925,1.0,,Novak Djokovic,R,188.0,SRB,36.9,144895,,LL,Corentin Moutet,L,180.0,FRA,25.0,6-3 6-1,3,R64,84.0,1.0,0.0,42.0,26.0,17.0,11.0,8.0,5.0,7.0,0.0,0.0,59.0,45.0,21.0,5.0,8.0,3.0,9.0,1,9990,83.0,715.0,29,5/10/2024,Masters 1000,Outdoor,Clay,2nd Round,3,1,83.0,9990,715.0,6.0,3.0,6.0,1.0,,,,,,,2.0,0.0,Completed,1.08,8.0,1.11,8.9,1.11,8.9,1.09,7.39
2024-0416,Rome Masters,Clay,128,M,20240506,268,126214,29.0,,Alejandro Tabilo,L,188.0,CHI,26.9,105870,,,Yannick Hanfmann,R,193.0,GER,32.4,6-3 7-6(4),3,R64,120.0,7.0,2.0,89.0,56.0,45.0,12.0,11.0,7.0,8.0,5.0,2.0,73.0,46.0,30.0,14.0,10.0,3.0,5.0,32,1320,59.0,848.0,29,5/10/2024,Masters 1000,Outdoor,Clay,2nd Round,3,32,59.0,1320,848.0,6.0,3.0,7.0,6.0,,,,,,,2.0,0.0,Completed,1.53,2.5,1.54,2.66,1.64,2.66,1.51,2.57
2024-0416,Rome Masters,Clay,128,M,20240506,267,202103,20.0,,Francisco Cerundolo,R,185.0,ARG,25.7,209263,,,Matteo Gigante,L,180.0,ITA,22.3,6-1 6-3,3,R64,77.0,2.0,1.0,43.0,32.0,24.0,7.0,8.0,3.0,4.0,0.0,1.0,60.0,28.0,14.0,13.0,8.0,9.0,14.0,22,1870,139.0,456.0,29,5/10/2024,Masters 1000,Outdoor,Clay,2nd Round,3,22,139.0,1870,456.0,6.0,1.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.29,3.75,1.29,3.99,1.3,3.99,1.28,3.7
2024-0416,Rome Masters,Clay,128,M,20240506,266,111575,16.0,,Karen Khachanov,R,198.0,RUS,27.9,207686,,,Alexander Shevchenko,R,185.0,KAZ,23.4,6-4 6-4,3,R64,101.0,6.0,2.0,69.0,37.0,31.0,17.0,10.0,3.0,3.0,3.0,2.0,68.0,36.0,25.0,17.0,10.0,1.0,3.0,18,2000,60.0,848.0,29,5/10/2024,Masters 1000,Outdoor,Clay,2nd Round,3,18,60.0,2000,848.0,6.0,4.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.29,3.75,1.35,3.52,1.4,3.94,1.32,3.41
2024-0416,Rome Masters,Clay,128,M,20240506,265,210097,12.0,,Ben Shelton,L,193.0,USA,21.5,200303,,,Pavel Kotov,R,191.0,RUS,25.4,4-6 6-3 6-4,3,R64,158.0,2.0,4.0,79.0,46.0,36.0,25.0,15.0,1.0,2.0,0.0,2.0,94.0,57.0,41.0,19.0,14.0,5.0,7.0,14,2460,63.0,819.0,29,5/10/2024,Masters 1000,Outdoor,Clay,2nd Round,3,14,63.0,2460,819.0,4.0,6.0,6.0,3.0,6.0,4.0,,,,,2.0,1.0,Completed,1.5,2.63,1.58,2.56,1.62,2.74,1.53,2.5
2024-0416,Rome Masters,Clay,128,M,20240506,264,111190,,,Zhizhen Zhang,R,193.0,CHN,27.5,105173,19.0,,Adrian Mannarino,L,180.0,FRA,35.8,6-1 6-3,3,R64,71.0,4.0,2.0,49.0,30.0,24.0,11.0,8.0,1.0,1.0,2.0,1.0,45.0,20.0,11.0,10.0,8.0,0.0,4.0,56,868,21.0,1875.0,29,5/10/2024,Masters 1000,Outdoor,Clay,2nd Round,3,56,21.0,868,1875.0,6.0,1.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.14,5.5,1.19,5.42,1.21,5.55,1.17,5.02
2024-0416,Rome Masters,Clay,128,M,20240506,263,106329,,Q,Thiago Monteiro,L,183.0,BRA,29.9,111442,32.0,,Jordan Thompson,R,183.0,AUS,30.0,6-1 6-3,3,R64,88.0,2.0,1.0,47.0,28.0,23.0,11.0,8.0,4.0,4.0,3.0,0.0,58.0,32.0,18.0,10.0,8.0,9.0,13.0,106,590,35.0,1191.0,29,5/10/2024,Masters 1000,Outdoor,Clay,2nd Round,3,106,35.0,590,1191.0,6.0,1.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.4,3.0,1.41,3.19,1.41,3.22,1.39,2.99
2024-0416,Rome Masters,Clay,128,M,20240506,262,200175,,,Miomir Kecmanovic,R,183.0,SRB,24.6,134770,5.0,,Casper Ruud,R,183.0,NOR,25.3,0-6 6-4 6-4,3,R64,139.0,7.0,1.0,78.0,46.0,29.0,14.0,13.0,4.0,9.0,6.0,5.0,90.0,49.0,31.0,21.0,13.0,10.0,14.0,58,850,7.0,4535.0,29,5/10/2024,Masters 1000,Outdoor,Clay,2nd Round,3,58,7.0,850,4535.0,0.0,6.0,6.0,4.0,6.0,4.0,,,,,2.0,1.0,Completed,5.0,1.17,5.11,1.21,5.12,1.21,4.88,1.18
2024-0416,Rome Masters,Clay,128,M,20240506,261,100644,3.0,,Alexander Zverev,R,198.0,GER,27.0,126846,,,Aleksandar Vukic,R,188.0,AUS,28.0,6-0 6-4,3,R64,79.0,8.0,2.0,46.0,30.0,24.0,10.0,8.0,2.0,2.0,2.0,1.0,60.0,34.0,20.0,11.0,8.0,6.0,10.0,5,5435,70.0,792.0,29,5/10/2024,Masters 1000,Outdoor,Clay,2nd Round,3,5,70.0,5435,792.0,6.0,0.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.05,11.0,1.06,12.76,1.08,12.76,1.05,10.29
2024-0416,Rome Masters,Clay,128,M,20240506,260,209260,,,Luciano Darderi,R,183.0,ITA,22.2,208363,28.0,,Mariano Navone,R,178.0,ARG,23.1,6-3 6-2,3,R64,93.0,2.0,1.0,57.0,31.0,20.0,15.0,8.0,6.0,7.0,1.0,2.0,58.0,42.0,20.0,6.0,9.0,3.0,8.0,54,918,31.0,1329.0,29,5/10/2024,Masters 1000,Outdoor,Clay,2nd Round,3,54,31.0,918,1329.0,6.0,3.0,6.0,2.0,,,,,,,2.0,0.0,Completed,2.2,1.67,2.29,1.7,2.52,1.7,2.24,1.65
2024-0416,Rome Masters,Clay,128,M,20240506,259,208859,,Q,Francesco Passaro,R,180.0,ITA,23.3,134868,23.0,,Tallon Griekspoor,R,188.0,NED,27.8,4-6 6-3 7-6(5),3,R64,142.0,7.0,6.0,95.0,56.0,45.0,24.0,16.0,2.0,3.0,9.0,4.0,94.0,57.0,50.0,15.0,15.0,6.0,7.0,240,248,26.0,1595.0,29,5/10/2024,Masters 1000,Outdoor,Clay,2nd Round,3,240,26.0,248,1595.0,4.0,6.0,6.0,3.0,7.0,6.0,,,,,2.0,1.0,Completed,3.2,1.36,3.56,1.34,3.56,1.4,3.3,1.33
2024-0416,Rome Masters,Clay,128,M,20240506,258,132686,,,Nuno Borges,R,185.0,POR,27.2,122330,15.0,,Alexander Bublik,R,196.0,KAZ,26.8,6-4 6-4,3,R64,80.0,1.0,1.0,54.0,37.0,24.0,9.0,10.0,2.0,5.0,7.0,6.0,76.0,48.0,29.0,11.0,10.0,7.0,12.0,53,931,17.0,2055.0,29,5/10/2024,Masters 1000,Outdoor,Clay,2nd Round,3,53,17.0,931,2055.0,6.0,4.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.73,2.1,1.71,2.28,1.8,2.28,1.72,2.11
2024-0416,Rome Masters,Clay,128,M,20240506,257,126203,11.0,,Taylor Fritz,R,196.0,USA,26.5,104926,,WC,Fabio Fognini,R,178.0,ITA,36.9,6-3 6-4,3,R64,79.0,6.0,1.0,62.0,35.0,29.0,16.0,10.0,2.0,2.0,3.0,4.0,51.0,30.0,23.0,10.0,9.0,1.0,3.0,13,2870,92.0,650.0,29,5/10/2024,Masters 1000,Outdoor,Clay,2nd Round,3,13,92.0,2870,650.0,6.0,3.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.2,4.5,1.22,4.82,1.22,4.98,1.2,4.53
2024-0416,Rome Masters,Clay,128,M,20240506,256,200624,24.0,,Sebastian Korda,R,196.0,USA,23.8,207925,,,Flavio Cobolli,R,183.0,ITA,22.0,7-6(6) 4-6 6-4,3,R64,163.0,4.0,0.0,101.0,50.0,39.0,30.0,16.0,3.0,5.0,7.0,4.0,120.0,65.0,48.0,29.0,16.0,7.0,9.0,27,1525,57.0,868.0,29,5/10/2024,Masters 1000,Outdoor,Clay,2nd Round,3,27,57.0,1525,868.0,7.0,6.0,4.0,6.0,6.0,4.0,,,,,2.0,1.0,Completed,1.57,2.38,1.65,2.4,1.68,2.6,1.59,2.36
2024-0416,Rome Masters,Clay,128,M,20240506,255,209279,,Q,Terence Atmane,L,193.0,FRA,22.3,207518,26.0,,Lorenzo Musetti,R,185.0,ITA,22.1,7-5 1-0 RET,3,R64,67.0,2.0,2.0,42.0,23.0,21.0,9.0,7.0,2.0,2.0,1.0,0.0,40.0,29.0,20.0,4.0,6.0,0.0,1.0,137,463,29.0,1405.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-0416,Rome Masters,Clay,128,M,20240506,254,105777,8.0,,Grigor Dimitrov,R,191.0,BUL,32.9,106415,,,Yoshihito Nishioka,L,170.0,JPN,28.6,7-5 6-4,3,R64,97.0,11.0,1.0,53.0,25.0,23.0,21.0,11.0,0.0,0.0,3.0,2.0,67.0,36.0,25.0,18.0,11.0,1.0,3.0,10,3605,80.0,721.0,29,5/10/2024,Masters 1000,Outdoor,Clay,2nd Round,3,10,80.0,3605,721.0,7.0,5.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.11,6.5,1.16,6.06,1.17,6.5,1.13,5.78
2024-0416,Rome Masters,Clay,128,M,20240506,253,126774,6.0,,Stefanos Tsitsipas,R,193.0,GRE,25.7,105526,,,Jan Lennard Struff,R,193.0,GER,34.0,6-7(1) 6-4 6-4,3,R64,152.0,5.0,4.0,103.0,64.0,46.0,20.0,16.0,5.0,8.0,9.0,4.0,122.0,77.0,57.0,15.0,16.0,11.0,16.0,8,3860,41.0,1120.0,29,5/11/2024,Masters 1000,Outdoor,Clay,2nd Round,3,8,41.0,3860,1120.0,6.0,7.0,6.0,4.0,6.0,4.0,,,,,2.0,1.0,Completed,1.53,2.5,1.58,2.55,1.58,2.6,1.52,2.51
2024-0416,Rome Masters,Clay,128,M,20240506,252,111815,27.0,,Cameron Norrie,L,188.0,GBR,28.7,144719,,,Jaume Munar,R,183.0,ESP,27.0,6-3 1-6 6-3,3,R64,143.0,4.0,5.0,101.0,59.0,38.0,18.0,13.0,11.0,15.0,5.0,3.0,67.0,42.0,26.0,15.0,12.0,3.0,7.0,30,1350,68.0,805.0,29,5/11/2024,Masters 1000,Outdoor,Clay,2nd Round,3,30,68.0,1350,805.0,6.0,3.0,1.0,6.0,6.0,3.0,,,,,2.0,1.0,Completed,1.57,2.38,1.68,2.33,1.68,2.45,1.62,2.29
2024-0416,Rome Masters,Clay,128,M,20240506,251,200000,18.0,,Felix Auger Aliassime,R,193.0,CAN,23.7,122298,,Q,Botic Van De Zandschulp,R,191.0,NED,28.5,6-1 7-6(6),3,R64,124.0,3.0,6.0,88.0,54.0,39.0,14.0,10.0,5.0,7.0,3.0,5.0,59.0,28.0,17.0,16.0,9.0,4.0,8.0,20,1880,112.0,565.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-0416,Rome Masters,Clay,128,M,20240506,250,200282,9.0,,Alex De Minaur,R,183.0,AUS,25.2,106148,,,Roberto Carballes Baena,R,183.0,ESP,31.1,6-3 6-2,3,R64,89.0,4.0,3.0,47.0,27.0,20.0,11.0,8.0,2.0,4.0,1.0,5.0,56.0,35.0,14.0,9.0,9.0,7.0,13.0,11,3435,62.0,826.0,29,5/11/2024,Masters 1000,Outdoor,Clay,2nd Round,3,11,62.0,3435,826.0,6.0,3.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.33,3.4,1.39,3.27,1.4,3.4,1.36,3.17
2024-0416,Rome Masters,Clay,128,M,20240506,249,109303,,WC,Stefano Napolitano,R,196.0,ITA,29.0,209992,,LL,Juncheng Shang,L,180.0,CHN,19.2,6-7(3) 6-1 6-0,3,R64,139.0,3.0,3.0,85.0,45.0,35.0,22.0,13.0,2.0,3.0,1.0,2.0,72.0,45.0,28.0,11.0,12.0,3.0,9.0,125,506,105.0,590.0,29,5/11/2024,Masters 1000,Outdoor,Clay,2nd Round,3,125,105.0,506,590.0,6.0,7.0,6.0,1.0,6.0,0.0,,,,,2.0,1.0,Completed,2.0,1.8,2.03,1.88,2.03,1.88,1.98,1.81
2024-0416,Rome Masters,Clay,128,M,20240506,248,111797,21.0,,Nicolas Jarry,R,201.0,CHI,28.5,208286,,,Matteo Arnaldi,R,185.0,ITA,23.2,6-2 7-6(6),3,R64,126.0,5.0,2.0,72.0,43.0,34.0,16.0,10.0,4.0,5.0,3.0,5.0,75.0,39.0,28.0,15.0,10.0,7.0,10.0,24,1675,37.0,1160.0,29,5/11/2024,Masters 1000,Outdoor,Clay,2nd Round,3,24,37.0,1675,1160.0,6.0,2.0,7.0,6.0,,,,,,,2.0,0.0,Completed,2.1,1.73,2.23,1.74,2.23,1.76,2.14,1.7
2024-0416,Rome Masters,Clay,128,M,20240506,247,124186,,Q,Alexandre Muller,R,183.0,FRA,27.2,209950,31.0,,Arthur Fils,R,185.0,FRA,19.8,7-5 6-3,3,R64,92.0,1.0,2.0,61.0,34.0,24.0,18.0,10.0,2.0,3.0,11.0,6.0,72.0,35.0,27.0,15.0,11.0,3.0,7.0,109,577,34.0,1251.0,29,5/11/2024,Masters 1000,Outdoor,Clay,2nd Round,3,109,34.0,577,1251.0,7.0,5.0,6.0,3.0,,,,,,,2.0,0.0,Completed,2.2,1.67,2.3,1.69,2.38,1.74,2.24,1.64
2024-0416,Rome Masters,Clay,128,M,20240506,246,126094,4.0,,Andrey Rublev,R,188.0,RUS,26.5,106218,,,Marcos Giron,R,180.0,USA,30.7,5-7 6-4 7-5,3,R64,143.0,5.0,7.0,108.0,57.0,41.0,27.0,17.0,7.0,12.0,3.0,3.0,102.0,57.0,36.0,21.0,17.0,3.0,9.0,6,4740,49.0,980.0,29,5/11/2024,Masters 1000,Outdoor,Clay,2nd Round,3,6,49.0,4740,980.0,5.0,7.0,6.0,4.0,7.0,5.0,,,,,2.0,1.0,Completed,1.11,6.5,1.12,7.98,1.12,7.98,1.11,6.74
2024-0416,Rome Masters,Clay,128,M,20240506,245,128034,7.0,,Hubert Hurkacz,R,196.0,POL,27.2,104745,,PR,Rafael Nadal,L,185.0,ESP,37.9,6-1 6-3,3,R64,93.0,9.0,1.0,56.0,30.0,25.0,16.0,8.0,7.0,7.0,1.0,1.0,53.0,38.0,20.0,8.0,8.0,3.0,7.0,9,3730,305.0,175.0,29,5/11/2024,Masters 1000,Outdoor,Clay,2nd Round,3,9,305.0,3730,175.0,6.0,1.0,6.0,3.0,,,,,,,2.0,0.0,Completed,2.3,1.62,2.4,1.65,2.4,1.84,2.28,1.62
2024-0416,Rome Masters,Clay,128,M,20240506,244,144869,25.0,,Tomas Martin Etcheverry,R,196.0,ARG,24.8,205734,,,Thiago Seyboth Wild,R,185.0,BRA,24.1,6-3 7-5,3,R64,120.0,5.0,0.0,54.0,32.0,19.0,18.0,10.0,2.0,4.0,1.0,2.0,71.0,38.0,21.0,17.0,11.0,10.0,15.0,28,1460,61.0,839.0,29,5/11/2024,Masters 1000,Outdoor,Clay,2nd Round,3,28,61.0,1460,839.0,6.0,3.0,7.0,5.0,,,,,,,2.0,0.0,Completed,1.73,2.1,1.87,2.04,1.89,2.12,1.83,1.98
2024-0416,Rome Masters,Clay,128,M,20240506,243,202104,17.0,,Sebastian Baez,R,170.0,ARG,23.3,105583,,,Dusan Lajovic,R,183.0,SRB,33.8,7-6(3) 7-6(6),3,R64,131.0,1.0,2.0,88.0,69.0,39.0,9.0,12.0,7.0,13.0,2.0,3.0,83.0,51.0,28.0,12.0,12.0,9.0,15.0,19,1960,64.0,811.0,29,5/11/2024,Masters 1000,Outdoor,Clay,2nd Round,3,19,64.0,1960,811.0,7.0,6.0,7.0,6.0,,,,,,,2.0,0.0,Completed,1.57,2.38,1.69,2.3,1.69,2.42,1.63,2.27
2024-0416,Rome Masters,Clay,128,M,20240506,242,208029,10.0,,Holger Rune,R,188.0,DEN,21.0,208134,,,Luca Nardi,R,185.0,ITA,20.7,6-4 6-4,3,R64,102.0,1.0,1.0,67.0,39.0,31.0,17.0,10.0,6.0,6.0,1.0,3.0,59.0,28.0,20.0,17.0,10.0,2.0,4.0,12,3250,81.0,718.0,29,5/11/2024,Masters 1000,Outdoor,Clay,2nd Round,3,12,81.0,3250,718.0,6.0,4.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.33,3.4,1.36,3.49,1.36,3.87,1.33,3.33
2024-0416,Rome Masters,Clay,128,M,20240506,241,126205,14.0,,Tommy Paul,R,185.0,USA,26.9,106234,,,Aslan Karatsev,R,185.0,RUS,30.6,6-4 6-2,3,R64,94.0,3.0,2.0,67.0,43.0,29.0,16.0,9.0,9.0,9.0,1.0,1.0,55.0,33.0,20.0,13.0,9.0,1.0,4.0,16,2300,86.0,675.0,29,5/11/2024,Masters 1000,Outdoor,Clay,2nd Round,3,16,86.0,2300,675.0,6.0,4.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.44,2.75,1.5,2.59,1.57,3.13,1.47,2.7
2024-0416,Rome Masters,Clay,128,M,20240506,240,136440,,,Dominik Koepfer,L,180.0,GER,30.0,126207,22.0,,Frances Tiafoe,R,188.0,USA,26.2,6-4 6-2,3,R64,94.0,5.0,5.0,69.0,39.0,27.0,20.0,9.0,5.0,5.0,5.0,2.0,61.0,32.0,21.0,14.0,9.0,3.0,6.0,52,932,25.0,1650.0,29,5/11/2024,Masters 1000,Outdoor,Clay,2nd Round,3,52,25.0,932,1650.0,6.0,4.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.91,1.91,1.89,2.01,1.94,2.01,1.87,1.93
2024-0416,Rome Masters,Clay,128,M,20240506,239,209098,,Q,Hamad Medjedovic,R,188.0,SRB,20.8,200221,30.0,,Alejandro Davidovich Fokina,R,183.0,ESP,24.9,7-6(4) 6-4,3,R64,107.0,10.0,4.0,68.0,39.0,29.0,17.0,11.0,3.0,5.0,1.0,1.0,77.0,52.0,31.0,15.0,11.0,4.0,7.0,121,522,33.0,1315.0,29,5/11/2024,Masters 1000,Outdoor,Clay,2nd Round,3,121,33.0,522,1315.0,7.0,6.0,6.0,4.0,,,,,,,2.0,0.0,Completed,2.3,1.62,2.2,1.76,2.32,1.8,2.17,1.7
2024-0416,Rome Masters,Clay,128,M,20240506,238,106421,2.0,,Daniil Medvedev,R,198.0,RUS,28.2,207733,,,Jack Draper,L,193.0,GBR,22.3,7-5 6-4,3,R64,107.0,3.0,2.0,70.0,35.0,29.0,14.0,11.0,7.0,10.0,2.0,3.0,66.0,32.0,21.0,14.0,11.0,4.0,9.0,4,7195,40.0,1136.0,29,5/11/2024,Masters 1000,Outdoor,Clay,2nd Round,3,4,40.0,7195,1136.0,7.0,5.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.67,2.2,1.75,2.21,1.75,2.28,1.68,2.18
2024-0416,Rome Masters,Clay,128,M,20240506,236,144895,,LL,Corentin Moutet,L,180.0,FRA,25.0,126128,,,Roman Safiullin,R,185.0,RUS,26.7,3-6 7-6(1) 6-2,3,R128,153.0,2.0,4.0,89.0,52.0,41.0,17.0,14.0,5.0,8.0,3.0,4.0,99.0,64.0,42.0,18.0,15.0,5.0,9.0,83,715,39.0,1138.0,29,5/9/2024,Masters 1000,Outdoor,Clay,1st Round,3,83,39.0,715,1138.0,3.0,6.0,7.0,6.0,6.0,2.0,,,,,2.0,1.0,Completed,1.73,2.1,1.81,2.1,1.81,2.1,1.76,2.06
2024-0416,Rome Masters,Clay,128,M,20240506,235,105870,,,Yannick Hanfmann,R,193.0,GER,32.4,210150,,,Jakub Mensik,R,193.0,CZE,18.6,6-3 6-2,3,R128,87.0,1.0,0.0,49.0,35.0,28.0,8.0,8.0,1.0,1.0,7.0,6.0,75.0,41.0,26.0,13.0,9.0,10.0,14.0,59,848,65.0,809.0,29,5/8/2024,Masters 1000,Outdoor,Clay,1st Round,3,59,65.0,848,809.0,6.0,3.0,6.0,2.0,,,,,,,2.0,0.0,Completed,2.3,1.62,2.45,1.61,2.45,1.67,2.26,1.64
2024-0416,Rome Masters,Clay,128,M,20240506,232,209263,,,Matteo Gigante,L,180.0,ITA,22.3,206748,,WC,Giulio Zeppieri,L,183.0,ITA,22.4,7-6(2) 6-4,3,R128,133.0,4.0,4.0,78.0,50.0,35.0,15.0,11.0,7.0,10.0,2.0,0.0,93.0,49.0,28.0,21.0,11.0,5.0,9.0,139,456,144.0,427.0,29,5/9/2024,Masters 1000,Outdoor,Clay,1st Round,3,139,144.0,456,427.0,7.0,6.0,6.0,4.0,,,,,,,2.0,0.0,Completed,2.38,1.57,2.43,1.61,2.43,1.63,2.34,1.59
2024-0416,Rome Masters,Clay,128,M,20240506,231,207686,,,Alexander Shevchenko,R,185.0,KAZ,23.4,206681,,,Fabian Marozsan,R,193.0,HUN,24.5,6-3 6-2,3,R128,71.0,2.0,0.0,45.0,28.0,20.0,12.0,8.0,0.0,0.0,0.0,2.0,58.0,35.0,19.0,10.0,9.0,2.0,6.0,60,848,36.0,1179.0,29,5/8/2024,Masters 1000,Outdoor,Clay,1st Round,3,60,36.0,848,1179.0,6.0,3.0,6.0,2.0,,,,,,,2.0,0.0,Completed,2.75,1.44,2.84,1.48,2.84,1.48,2.78,1.45
2024-0416,Rome Masters,Clay,128,M,20240506,228,200303,,,Pavel Kotov,R,191.0,RUS,25.4,210506,,,Alex Michelsen,R,193.0,USA,19.6,6-1 6-1,3,R128,81.0,4.0,0.0,43.0,32.0,22.0,8.0,7.0,0.0,0.0,0.0,3.0,50.0,34.0,16.0,5.0,7.0,3.0,8.0,63,819,69.0,798.0,29,5/8/2024,Masters 1000,Outdoor,Clay,1st Round,3,63,69.0,819,798.0,6.0,1.0,6.0,1.0,,,,,,,2.0,0.0,Completed,1.44,2.75,1.46,2.92,1.5,2.92,1.44,2.77
2024-0416,Rome Masters,Clay,128,M,20240506,227,111190,,,Zhizhen Zhang,R,193.0,CHN,27.5,123755,,,Daniel Elahi Galan,R,191.0,COL,27.8,6-2 7-5,3,R128,103.0,3.0,2.0,73.0,43.0,28.0,17.0,10.0,10.0,12.0,3.0,0.0,57.0,27.0,18.0,12.0,10.0,3.0,8.0,56,868,90.0,656.0,29,5/8/2024,Masters 1000,Outdoor,Clay,1st Round,3,56,90.0,868,656.0,6.0,2.0,7.0,5.0,,,,,,,2.0,0.0,Completed,1.91,1.91,1.79,2.12,1.91,2.12,1.82,1.98
